,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,color_num,cut_num,carat_log,price_predicted
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4.0,2.0,4.0,-0.09431067947124129,4804.54488753274
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,5.0,5.0,4.0,-0.916290731874155,847.7150316600255
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,2.0,6.0,3.0,0.41871033485818504,9537.223734753046
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,2.0,5.0,4.0,0.02955880224154443,5735.56367714985
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,2.0,5.0,3.0,-0.5621189181535413,2166.6583169509295
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,4.0,5.0,3.0,-0.527632742082372,2321.828115220448
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,1.0,5.0,1.0,0.0,5502.808979745572
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,4.0,2.0,4.0,0.009950330853168092,5580.393878880332
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,6.0,4.0,5.0,0.0,5502.808979745572
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,2.0,4.0,3.0,-0.8915981192837836,925.2999307947844
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,0.0,3.0,3.0,0.11332868530700327,6433.827769362683
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1.0,6.0,2.0,-0.6931471805599453,1623.5640230076165
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,1.0,5.0,4.0,0.0,5502.808979745572
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,3.0,3.0,3.0,-0.21072103131565253,4028.6958961851496
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,2.0,4.0,5.0,0.2700271372130602,7907.940852923105
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,4.0,3.0,3.0,0.3576744442718159,8838.959642540212
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,4.0,2.0,3.0,-0.616186139423817,1933.9036195466533
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,4.0,3.0,2.0,-0.941608539858445,770.1301325252662
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,6.0,3.0,5.0,-1.3862943611198906,-316.05845536136144
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,1.0,6.0,5.0,-1.171182981502945,149.45093944719338
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,6.0,4.0,5.0,-1.1394342831883648,227.03583858195225
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,3.0,6.0,5.0,-0.4462871026284195,2709.752610894244
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,5.0,2.0,4.0,0.03922071315328133,5813.148576284609
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,4.0,2.0,5.0,-0.9942522733438669,614.960334255748
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,2.0,3.0,4.0,-0.35667494393873245,3175.262005702799
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,1.0,1.0,3.0,0.5306282510621704,10933.75191917871
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,6.0,3.0,4.0,0.01980262729617973,5657.978778015091
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,3.0,1.0,3.0,-0.35667494393873245,3175.262005702799
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,6.0,3.0,3.0,0.4252677354043441,9614.808633887806
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,2.0,6.0,2.0,-0.05129329438755058,5114.884484071777
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,4.0,6.0,5.0,-0.6931471805599453,1623.5640230076165
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,4.0,5.0,5.0,-0.35667494393873245,3175.262005702799
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,1.0,1.0,4.0,0.9242589015233319,17295.71364822896
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,2.0,3.0,4.0,-1.0216512475319814,537.3754351209886
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,2.0,4.0,3.0,-1.0788096613719298,382.2056368514709
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,2.0,5.0,3.0,-0.6733445532637656,1701.1489221423758
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,3.0,5.0,5.0,-0.579818495252942,2089.073417816172
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,3.0,3.0,4.0,0.12221763272424911,6511.412668497441
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,2.0,4.0,3.0,0.7371640659767196,13959.562985434313
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,4.0,2.0,5.0,0.412109650826833,9459.638835618287
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,5.0,4.0,5.0,-1.0788096613719298,382.2056368514709
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,1.0,0.0,2.0,0.009950330853168092,5580.393878880332
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,6.0,2.0,5.0,0.131028262406404,6588.997567632198
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,1.0,2.0,2.0,0.009950330853168092,5580.393878880332
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,3.0,1.0,2.0,-0.342490308946776,3252.8469048375573
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,7.0,3.0,4.0,-1.0216512475319814,537.3754351209886
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,2.0,2.0,4.0,0.1823215567939546,7054.506962440754
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,4.0,2.0,5.0,-0.6539264674066639,1778.7338212771347
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,3.0,1.0,4.0,-0.4620354595965587,2632.1677117594854
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,1.0,4.0,4.0,0.009950330853168092,5580.393878880332
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,2.0,5.0,3.0,-0.8915981192837836,925.2999307947844
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1.0,1.0,2.0,-0.6539264674066639,1778.7338212771347
4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,2.0,1.0,5.0,-1.171182981502945,149.45093944719338
4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,0.0,2.0,4.0,0.4054651081081644,9382.053936483528
4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,2.0,2.0,2.0,0.01980262729617973,5657.978778015091
4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,5.0,2.0,4.0,-1.3862943611198906,-316.05845536136144
4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,5.0,2.0,2.0,-1.171182981502945,149.45093944719338
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,6.0,2.0,5.0,-1.3470736479666092,-238.47355622660234
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,4.0,6.0,3.0,-0.31471074483970024,3408.016703107076
4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,3.0,1.0,2.0,0.412109650826833,9459.638835618287
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2.0,5.0,3.0,-0.3285040669720361,3330.4318039723166
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,4.0,3.0,2.0,-1.171182981502945,149.45093944719338
4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,3.0,4.0,5.0,0.009950330853168092,5580.393878880332
4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,3.0,6.0,4.0,0.0,5502.808979745572
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,4.0,1.0,3.0,0.11332868530700327,6433.827769362683
4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,5.0,4.0,3.0,0.131028262406404,6588.997567632198
4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2.0,3.0,5.0,-0.2876820724517809,3563.1865013765946
4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,5.0,2.0,4.0,-0.616186139423817,1933.9036195466533
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,4.0,2.0,4.0,0.4382549309311553,9769.978432157324
4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,2.0,6.0,5.0,-1.1394342831883648,227.03583858195225
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,6.0,3.0,4.0,0.009950330853168092,5580.393878880332
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,6.0,5.0,5.0,-1.2039728043259361,71.86604031243405
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,4.0,6.0,3.0,-0.916290731874155,847.7150316600255
4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,3.0,2.0,5.0,0.11332868530700327,6433.827769362683
4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,3.0,2.0,5.0,-0.8915981192837836,925.2999307947844
4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,1.0,2.0,5.0,0.13976194237515863,6666.582466766958
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,6.0,5.0,5.0,0.03922071315328133,5813.148576284609
4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,0.0,3.0,1.0,0.7030975114131134,13416.468691491002
4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,5.0,4.0,5.0,0.10436001532424286,6356.242870227924
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,6.0,3.0,4.0,-0.4780358009429998,2554.582812624726
4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,3.0,1.0,5.0,-1.171182981502945,149.45093944719338
4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,2.0,3.0,2.0,-0.10536051565782628,4726.959988397981
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,6.0,5.0,4.0,-0.8209805520698302,1158.0546281990619
4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2.0,1.0,3.0,-0.09431067947124129,4804.54488753274
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,4.0,5.0,4.0,-0.31471074483970024,3408.016703107076
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,4.0,2.0,2.0,0.4054651081081644,9382.053936483528
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,6.0,3.0,4.0,-0.6931471805599453,1623.5640230076165
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,4.0,6.0,4.0,-0.5621189181535413,2166.6583169509295
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,4.0,6.0,5.0,-0.616186139423817,1933.9036195466533
4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,4.0,2.0,5.0,0.01980262729617973,5657.978778015091
4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,7.0,5.0,2.0,-1.171182981502945,149.45093944719338
4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,2.0,5.0,5.0,-1.0788096613719298,382.2056368514709
4229,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,2.0,4.0,5.0,-0.6931471805599453,1623.5640230076165
4230,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,2.0,3.0,5.0,-1.2039728043259361,71.86604031243405
4231,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,1.0,4.0,5.0,-0.916290731874155,847.7150316600255
4232,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,1.0,3.0,3.0,-0.35667494393873245,3175.262005702799
4233,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,1.0,6.0,2.0,-1.171182981502945,149.45093944719338
4234,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,1.0,3.0,2.0,0.1906203596086497,7132.091861575514
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4.0,5.0,3.0,-0.19845093872383832,4106.280795319908
4236,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,3.0,3.0,1.0,-0.6931471805599453,1623.5640230076165
4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,1.0,5.0,3.0,0.03922071315328133,5813.148576284609
4238,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,2.0,2.0,4.0,0.2700271372130602,7907.940852923105
4239,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,1.0,2.0,3.0,0.7275486072772777,13804.393187164798
4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,4.0,1.0,3.0,0.6981347220709843,13338.883792356242
4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,4.0,2.0,5.0,0.058268908123975824,5968.318374554127
4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4.0,4.0,4.0,-0.10536051565782628,4726.959988397981
4243,1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,2.0,3.0,5.0,0.01980262729617973,5657.978778015091
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,4.0,5.0,4.0,-0.342490308946776,3252.8469048375573
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1.0,5.0,5.0,-0.6931471805599453,1623.5640230076165
4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,3.0,2.0,4.0,-0.616186139423817,1933.9036195466533
4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,1.0,6.0,5.0,0.11332868530700327,6433.827769362683
4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,1.0,1.0,5.0,-1.171182981502945,149.45093944719338
4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,2.0,0.0,4.0,0.7561219797213337,14269.902581973354
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,1.0,5.0,5.0,0.5538851132264376,11244.091515717748
4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1.0,4.0,1.0,-0.4780358009429998,2554.582812624726
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,1.0,5.0,4.0,-0.2231435513142097,3951.1109970503903
4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,3.0,4.0,3.0,-0.6931471805599453,1623.5640230076165
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,5.0,5.0,3.0,-1.1394342831883648,227.03583858195225
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,2.0,5.0,5.0,0.06765864847381486,6045.903273688887
4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,2.0,2.0,1.0,0.9162907318741551,17140.543849959442
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,4.0,6.0,5.0,-1.171182981502945,149.45093944719338
4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,7.0,0.0,5.0,-0.9942522733438669,614.960334255748
4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,3.0,4.0,4.0,0.26236426446749106,7830.355953788346
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,1.0,5.0,4.0,0.01980262729617973,5657.978778015091
4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,1.0,3.0,5.0,-1.0216512475319814,537.3754351209886
4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,2.0,6.0,4.0,0.131028262406404,6588.997567632198
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2.0,5.0,3.0,-0.35667494393873245,3175.262005702799
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,4.0,5.0,4.0,-1.2039728043259361,71.86604031243405
4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2.0,6.0,5.0,-0.342490308946776,3252.8469048375573
4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,5.0,4.0,4.0,-0.916290731874155,847.7150316600255
4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,2.0,1.0,4.0,0.16551443847757333,6899.337164171236
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,5.0,5.0,5.0,-1.0788096613719298,382.2056368514709
4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,1.0,3.0,4.0,0.4054651081081644,9382.053936483528
4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2.0,4.0,3.0,-0.3285040669720361,3330.4318039723166
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,6.0,5.0,5.0,0.02955880224154443,5735.56367714985
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,4.0,1.0,3.0,-1.2729656758128873,-83.30375795708369
4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,1.0,0.0,5.0,-1.171182981502945,149.45093944719338
4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,2.0,6.0,3.0,0.01980262729617973,5657.978778015091
4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,2.0,1.0,2.0,-0.35667494393873245,3175.262005702799
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,2.0,5.0,3.0,0.29266961396282004,8140.695550327383
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,4.0,0.0,3.0,0.7275486072772777,13804.393187164798
4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,1.0,3.0,1.0,-0.3011050927839216,3485.6016022418353
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,2.0,5.0,5.0,-0.5447271754416722,2244.243216085689
4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,3.0,6.0,5.0,-1.171182981502945,149.45093944719338
4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,6.0,3.0,5.0,-0.616186139423817,1933.9036195466533
4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,3.0,4.0,4.0,0.009950330853168092,5580.393878880332
4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,6.0,3.0,5.0,0.25464221837358075,7752.771054653586
4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,1.0,2.0,3.0,0.009950330853168092,5580.393878880332
4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,1.0,2.0,5.0,0.131028262406404,6588.997567632198
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,5.0,5.0,5.0,-1.2039728043259361,71.86604031243405
4287,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,1.0,2.0,5.0,0.28517894223366247,8063.110651192624
4288,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,1.0,2.0,4.0,-1.0498221244986778,459.79053598622977
4289,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,5.0,0.0,3.0,-0.2613647641344075,3718.3562996461123
4290,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,1.0,1.0,2.0,-0.8915981192837836,925.2999307947844
4291,1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,1.0,6.0,2.0,0.01980262729617973,5657.978778015091
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,4.0,0.0,3.0,-0.2484613592984996,3795.9411987808717
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,6.0,5.0,5.0,-0.9675840262617056,692.5452333905073
4294,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,1.0,4.0,3.0,0.058268908123975824,5968.318374554127
4295,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6.0,2.0,5.0,0.01980262729617973,5657.978778015091
4296,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,1.0,6.0,5.0,-0.342490308946776,3252.8469048375573
4297,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,1.0,1.0,5.0,0.412109650826833,9459.638835618287
4298,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,3.0,5.0,5.0,-0.8915981192837836,925.2999307947844
4299,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2.0,5.0,4.0,-0.35667494393873245,3175.262005702799
4300,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,5.0,4.0,4.0,-0.941608539858445,770.1301325252662
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2.0,5.0,5.0,-0.342490308946776,3252.8469048375573
4302,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,1.0,3.0,5.0,-1.171182981502945,149.45093944719338
4303,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,2.0,3.0,4.0,-0.6931471805599453,1623.5640230076165
4304,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,3.0,4.0,5.0,-0.6733445532637656,1701.1489221423758
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,4.0,4.0,4.0,-1.0216512475319814,537.3754351209886
4306,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,3.0,3.0,4.0,0.13976194237515863,6666.582466766958
4307,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,3.0,0.0,5.0,-0.342490308946776,3252.8469048375573
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,7.0,5.0,4.0,-0.916290731874155,847.7150316600255
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1.0,5.0,5.0,-0.6733445532637656,1701.1489221423758
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,4.0,3.0,2.0,-0.342490308946776,3252.8469048375573
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,1.0,4.0,4.0,0.08617769624105241,6201.073071958405
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,2.0,2.0,5.0,0.7608058290337602,14347.487481108114
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,3.0,4.0,5.0,0.25464221837358075,7752.771054653586
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,1.0,4.0,5.0,0.02955880224154443,5735.56367714985
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,3.0,5.0,5.0,-1.0216512475319814,537.3754351209886
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,7.0,1.0,5.0,-1.171182981502945,149.45093944719338
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,5.0,1.0,4.0,-0.8915981192837836,925.2999307947844
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,1.0,6.0,5.0,-1.171182981502945,149.45093944719338
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,4.0,0.0,2.0,0.44468582126144574,9847.563331292084
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,4.0,6.0,5.0,-1.2039728043259361,71.86604031243405
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,1.0,2.0,4.0,0.412109650826833,9459.638835618287
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2.0,4.0,4.0,-0.3011050927839216,3485.6016022418353
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,4.0,3.0,2.0,-0.916290731874155,847.7150316600255
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2.0,3.0,4.0,-0.19845093872383832,4106.280795319908
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,2.0,2.0,5.0,0.1823215567939546,7054.506962440754
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4.0,4.0,2.0,-0.10536051565782628,4726.959988397981
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,4.0,5.0,4.0,-1.1086626245216111,304.6207377167116
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,4.0,4.0,5.0,-1.171182981502945,149.45093944719338
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4.0,4.0,3.0,-0.09431067947124129,4804.54488753274
4330,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,2.0,3.0,3.0,0.10436001532424286,6356.242870227924
4331,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,6.0,2.0,4.0,-1.171182981502945,149.45093944719338
4332,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,2.0,2.0,4.0,0.22314355131420976,7442.431458114551
4333,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,2.0,4.0,3.0,-0.916290731874155,847.7150316600255
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,2.0,5.0,4.0,0.4252677354043441,9614.808633887806
4335,1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,2.0,4.0,2.0,0.0,5502.808979745572
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,4.0,5.0,3.0,0.01980262729617973,5657.978778015091
4337,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,1.0,6.0,2.0,-0.10536051565782628,4726.959988397981
4338,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,5.0,3.0,4.0,-0.5108256237659907,2399.4130143552075
4339,1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,1.0,0.0,1.0,0.0,5502.808979745572
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1.0,5.0,3.0,-0.527632742082372,2321.828115220448
4341,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,5.0,6.0,5.0,-1.1394342831883648,227.03583858195225
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,2.0,5.0,4.0,0.10436001532424286,6356.242870227924
4343,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2.0,3.0,3.0,-0.3285040669720361,3330.4318039723166
4344,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,2.0,3.0,5.0,0.11332868530700327,6433.827769362683
